pressure,temperature,dewpoint,u_wind,v_wind,altitude
199.7,-56.1,-67.3,-62.462,-2.181,9400.4
199.6,-56.09,-67.4,-62.362,-2.178,9402.9
199.5,-56.07,-67.4,-62.262,-2.174,9405.3
199.4,-56.03,-67.4,-62.062,-2.167,9410.1
199.3,-56.01,-67.4,-62.062,-2.167,9412.5
199.2,-55.98,-67.4,-61.962,-2.164,9414.9
199.1,-55.96,-67.4,-61.862,-2.16,9417.3
199.0,-55.91,-67.5,-61.662,-2.153,9422.5
198.9,-55.89,-67.5,-61.562,-2.15,9425.3
198.8,-55.86,-67.5,-61.463,-2.146,9428.1
198.7,-55.84,-67.5,-61.363,-2.143,9430.9
198.6,-55.81,-67.5,-61.263,-2.139,9433.8
198.5,-55.77,-67.5,-61.016,-3.198,9439.4
198.4,-55.74,-67.6,-60.916,-3.192,9442.2
198.3,-55.72,-67.6,-60.916,-3.192,9445.1
198.2,-55.69,-67.6,-60.916,-3.192,9447.9
198.1,-55.67,-67.6,-60.916,-3.192,9450.7
198.0,-55.65,-67.6,-60.916,-3.192,9453.5
197.9,-55.64,-67.6,-60.916,-3.192,9456.4
197.8,-55.6,-67.7,-60.916,-3.192,9462.0
197.7,-55.59,-67.7,-60.916,-3.192,9464.8
197.6,-55.57,-67.6,-60.916,-3.192,9467.7
197.5,-55.55,-67.6,-60.916,-3.192,9470.5
197.4,-55.53,-67.6,-60.916,-3.192,9473.3
197.3,-55.52,-67.6,-60.916,-3.192,9476.1
197.2,-55.5,-67.6,-60.916,-3.192,9479.0
197.1,-55.47,-67.6,-61.016,-3.198,9484.6
197.0,-55.45,-67.6,-61.016,-3.198,9487.4
196.9,-55.43,-67.6,-61.016,-3.198,9490.3
196.8,-55.43,-67.6,-61.016,-3.198,9493.1
196.7,-55.44,-67.6,-61.016,-3.198,9495.9
196.6,-55.46,-67.6,-61.016,-3.198,9498.7
196.5,-55.47,-67.6,-61.016,-3.198,9501.6
196.4,-55.5,-67.7,-60.752,-4.248,9507.3
196.3,-55.51,-67.7,-60.552,-4.234,9510.4
196.2,-55.53,-67.7,-60.353,-4.22,9513.5
196.1,-55.54,-67.7,-60.153,-4.206,9516.6
196.0,-55.55,-67.7,-59.971,-5.247,9519.7
195.9,-55.57,-67.7,-59.772,-5.229,9522.9
195.8,-55.58,-67.7,-59.572,-5.212,9526.0
195.7,-55.59,-67.8,-59.473,-5.203,9529.1
195.6,-55.61,-67.8,-59.274,-5.186,9532.2
195.5,-55.62,-67.8,-58.975,-6.199,9535.3
195.4,-55.64,-67.8,-58.876,-6.188,9538.4
195.3,-55.65,-67.8,-58.677,-6.167,9541.5
195.2,-55.67,-67.8,-58.478,-6.146,9544.6
195.1,-55.69,-67.9,-58.378,-6.136,9547.7
195.0,-55.71,-67.9,-58.064,-7.129,9550.8
194.9,-55.73,-67.9,-57.965,-7.117,9553.9
194.8,-55.77,-67.9,-57.568,-7.068,9560.1
194.7,-55.79,-68.0,-57.337,-8.058,9563.2
194.6,-55.81,-68.0,-57.337,-8.058,9566.4
194.5,-55.83,-68.0,-57.667,-7.081,9569.5
194.4,-55.85,-68.0,-57.766,-7.093,9572.6
194.3,-55.87,-68.1,-57.865,-7.105,9575.7
194.2,-55.89,-68.1,-57.965,-7.117,9578.8
194.1,-55.91,-68.1,-58.163,-7.142,9581.9
194.0,-55.93,-68.1,-58.262,-7.154,9585.0
193.9,-55.95,-68.2,-58.362,-7.166,9588.1
193.8,-55.96,-68.2,-58.461,-7.178,9591.2
193.7,-55.98,-68.2,-58.659,-7.202,9594.3
193.6,-55.99,-68.2,-58.759,-7.215,9597.4
193.5,-56.01,-68.3,-58.858,-7.227,9600.6
193.4,-56.03,-68.3,-58.957,-7.239,9603.9
193.3,-56.04,-68.3,-59.156,-7.263,9607.1
193.2,-56.06,-68.3,-59.373,-6.24,9610.4
193.1,-56.07,-68.4,-59.472,-6.251,9613.6
193.0,-56.09,-68.4,-59.572,-6.261,9616.9
192.9,-56.1,-68.4,-59.771,-6.282,9620.1
192.8,-56.12,-68.4,-59.87,-6.293,9623.4
192.7,-56.14,-68.5,-59.97,-6.303,9626.6
192.6,-56.15,-68.5,-60.069,-6.314,9629.9
192.5,-56.17,-68.5,-60.069,-6.314,9633.1
192.4,-56.18,-68.5,-59.97,-6.303,9636.4
192.3,-56.2,-68.5,-59.87,-6.293,9639.6
192.2,-56.21,-68.5,-59.771,-6.282,9642.9
192.1,-56.22,-68.5,-59.771,-6.282,9646.1
192.0,-56.24,-68.6,-59.671,-6.272,9649.4
191.9,-56.26,-68.6,-59.472,-6.251,9655.9
191.8,-56.27,-68.6,-59.373,-6.24,9659.2
191.7,-56.29,-68.6,-59.373,-6.24,9662.4
191.6,-56.3,-68.6,-59.274,-6.23,9665.7
191.5,-56.31,-68.6,-59.174,-6.219,9668.9
191.4,-56.32,-68.7,-59.075,-6.209,9672.2
191.3,-56.34,-68.7,-59.075,-6.209,9675.4
191.2,-56.35,-68.7,-58.975,-6.199,9678.7
191.1,-56.36,-68.7,-58.876,-6.188,9681.9
191.0,-56.38,-68.7,-58.776,-6.178,9685.2
190.9,-56.39,-68.8,-58.677,-6.167,9688.4
190.8,-56.39,-68.8,-58.677,-6.167,9691.7
190.7,-56.39,-68.8,-58.577,-6.157,9694.9
190.6,-56.39,-68.8,-58.478,-6.146,9698.2
190.5,-56.39,-68.8,-58.378,-6.136,9701.5
190.4,-56.38,-68.8,-58.18,-6.115,9704.9
190.3,-56.38,-68.8,-57.881,-6.084,9708.2
190.2,-56.38,-68.9,-57.682,-6.063,9711.5
190.1,-56.38,-68.9,-57.384,-6.031,9714.9
190.0,-56.37,-68.9,-56.972,-6.995,9718.2
189.9,-56.37,-68.9,-56.774,-6.971,9721.5
189.8,-56.37,-68.9,-56.476,-6.934,9724.9
189.7,-56.37,-68.9,-56.277,-6.91,9728.2
189.6,-56.36,-68.9,-55.98,-6.873,9731.5
189.5,-56.36,-69.0,-55.682,-6.837,9734.9
189.4,-56.36,-69.0,-55.483,-6.812,9738.2
189.3,-56.36,-69.0,-55.059,-7.738,9741.5
189.2,-56.35,-69.0,-54.861,-7.71,9744.9
189.1,-56.37,-69.0,-54.564,-7.668,9748.2
189.0,-56.38,-69.1,-54.366,-7.641,9751.5
188.9,-56.39,-69.1,-54.069,-7.599,9754.8
188.8,-56.41,-69.1,-53.871,-7.571,9758.2
188.7,-56.42,-69.2,-53.574,-7.529,9761.5
188.6,-56.43,-69.2,-53.138,-8.416,9764.8
188.5,-56.45,-69.2,-52.94,-8.385,9768.2
188.4,-56.46,-69.2,-53.078,-7.46,9771.5
188.3,-56.47,-69.3,-53.078,-7.46,9774.8
188.2,-56.49,-69.3,-53.078,-7.46,9778.2
188.1,-56.5,-69.3,-53.2,-6.532,9781.5
188.0,-56.52,-69.4,-53.2,-6.532,9784.8
187.9,-56.53,-69.4,-53.2,-6.532,9788.2
187.8,-56.54,-69.4,-53.306,-5.603,9791.5
187.7,-56.56,-69.5,-53.406,-5.613,9794.8
187.6,-56.57,-69.5,-53.406,-5.613,9798.2
187.5,-56.58,-69.5,-53.496,-4.68,9801.6
187.4,-56.6,-69.5,-53.496,-4.68,9805.0
187.3,-56.61,-69.6,-53.496,-4.68,9808.3
187.2,-56.62,-69.6,-53.669,-3.753,9811.7
187.1,-56.63,-69.6,-53.669,-3.753,9815.1
187.0,-56.64,-69.7,-53.669,-3.753,9818.5
186.9,-56.66,-69.7,-53.826,-2.821,9821.9
186.8,-56.67,-69.7,-53.826,-2.821,9825.2
186.7,-56.68,-69.8,-53.826,-2.821,9828.6
186.6,-56.69,-69.8,-53.926,-2.826,9832.0
186.5,-56.7,-69.8,-54.026,-2.831,9835.4
186.4,-56.71,-69.8,-54.026,-2.831,9838.7
186.3,-56.73,-69.9,-54.126,-2.837,9842.1
186.2,-56.74,-69.9,-54.126,-2.837,9845.5
186.1,-56.75,-69.9,-54.226,-2.842,9848.9
186.0,-56.76,-70.0,-54.325,-2.847,9852.3
185.9,-56.77,-70.0,-54.325,-2.847,9855.6
185.8,-56.79,-70.0,-54.425,-2.852,9859.0
185.7,-56.81,-70.1,-54.525,-2.858,9862.4
185.6,-56.83,-70.1,-54.525,-2.858,9865.8
185.5,-56.84,-70.1,-54.625,-2.863,9869.1
185.4,-56.86,-70.2,-54.725,-2.868,9872.5
185.3,-56.88,-70.2,-54.725,-2.868,9875.9
185.2,-56.9,-70.2,-54.825,-2.873,9879.3
185.1,-56.92,-70.3,-54.925,-2.878,9882.6
185.0,-56.93,-70.3,-54.925,-2.878,9886.0
184.9,-56.95,-70.3,-55.024,-2.884,9889.4
184.8,-56.97,-70.4,-55.124,-2.889,9892.8
184.7,-56.99,-70.4,-55.124,-2.889,9896.2
184.6,-57.01,-70.4,-55.224,-2.894,9899.5
184.5,-57.02,-70.5,-55.324,-2.899,9902.9
184.4,-57.06,-70.5,-55.424,-2.905,9909.6
184.3,-57.07,-70.6,-55.524,-2.91,9913.0
184.2,-57.08,-70.6,-55.424,-2.905,9916.4
184.1,-57.09,-70.6,-55.265,-3.865,9919.7
184.0,-57.09,-70.6,-55.165,-3.858,9923.1
183.9,-57.1,-70.6,-55.066,-3.851,9926.5
183.8,-57.1,-70.6,-54.866,-3.837,9929.8
183.7,-57.11,-70.7,-54.766,-3.83,9933.2
183.6,-57.12,-70.7,-54.667,-3.823,9936.6
183.5,-57.12,-70.7,-54.492,-4.767,9939.9
183.4,-57.13,-70.7,-54.392,-4.759,9943.3
183.3,-57.13,-70.7,-54.193,-4.741,9946.7
183.2,-57.14,-70.7,-54.093,-4.733,9950.0
183.1,-57.14,-70.7,-53.994,-4.724,9953.4
183.0,-57.15,-70.7,-53.894,-4.715,9956.7
182.9,-57.16,-70.7,-53.704,-5.645,9960.1
182.8,-57.16,-70.7,-53.605,-5.634,9963.5
182.7,-57.16,-70.7,-53.505,-5.624,9966.8
182.6,-57.16,-70.7,-53.306,-5.603,9970.2
182.5,-57.16,-70.7,-53.207,-5.592,9973.6
182.4,-57.16,-70.7,-53.002,-6.508,9976.9
182.3,-57.16,-70.7,-52.903,-6.496,9980.3
182.2,-57.16,-70.7,-52.903,-6.496,9983.7
182.1,-57.16,-70.7,-53.101,-6.52,9987.0
182.0,-57.16,-70.7,-53.406,-5.613,9990.4
181.9,-57.16,-70.7,-53.605,-5.634,9993.8
181.8,-57.16,-70.7,-53.704,-5.645,9997.1
181.7,-57.16,-70.7,-53.903,-5.665,10000.5
181.6,-57.16,-70.7,-54.102,-5.686,10003.9
181.5,-57.16,-70.7,-54.392,-4.759,10007.4
181.4,-57.16,-70.7,-54.591,-4.776,10010.8
181.3,-57.16,-70.7,-54.791,-4.794,10014.2
181.2,-57.17,-70.7,-54.99,-4.811,10017.6
181.1,-57.19,-70.7,-55.09,-4.82,10021.1
181.0,-57.22,-70.7,-55.289,-4.837,10024.5
180.9,-57.25,-70.8,-55.564,-3.885,10027.9
180.8,-57.31,-70.8,-55.963,-3.913,10034.7
180.7,-57.34,-70.8,-56.163,-3.927,10038.2
180.6,-57.37,-70.8,-56.362,-3.941,10041.6
180.5,-57.4,-70.9,-56.622,-2.967,10045.0
180.4,-57.43,-70.9,-56.822,-2.978,10048.4
180.3,-57.46,-70.9,-56.922,-2.983,10051.9
180.2,-57.49,-71.0,-57.022,-2.988,10055.3
180.1,-57.52,-71.0,-57.122,-2.994,10058.7
180.0,-57.54,-71.0,-57.221,-2.999,10062.1
179.9,-57.57,-71.1,-57.221,-2.999,10065.6
179.8,-57.6,-71.1,-57.321,-3.004,10069.0
179.7,-57.62,-71.1,-57.321,-3.004,10072.4
179.6,-57.64,-71.1,-57.421,-3.009,10075.8
179.5,-57.66,-71.2,-57.421,-3.009,10079.3
179.4,-57.69,-71.2,-57.521,-3.015,10082.7
179.3,-57.71,-71.2,-57.621,-3.02,10086.1
179.2,-57.73,-71.2,-57.621,-3.02,10089.5
179.1,-57.75,-71.3,-57.721,-3.025,10093.0
179.0,-57.77,-71.3,-57.721,-3.025,10096.4
178.9,-57.79,-71.3,-57.821,-3.03,10099.8
178.8,-57.81,-71.4,-57.921,-3.035,10103.3
178.7,-57.83,-71.4,-57.921,-3.035,10106.8
178.6,-57.85,-71.4,-58.02,-3.041,10110.3
178.5,-57.87,-71.4,-58.02,-3.041,10113.8
178.4,-57.89,-71.4,-58.12,-3.046,10117.3
178.3,-57.91,-71.5,-58.22,-3.051,10120.7
178.2,-57.94,-71.5,-58.22,-3.051,10124.2
178.1,-57.96,-71.5,-58.32,-3.056,10127.7
178.0,-57.98,-71.5,-58.42,-3.062,10131.2
177.9,-58.0,-71.6,-58.52,-3.067,10134.7
177.8,-58.02,-71.6,-58.62,-3.072,10138.2
177.7,-58.05,-71.6,-58.819,-3.083,10141.7
177.6,-58.07,-71.6,-58.919,-3.088,10145.2
177.5,-58.09,-71.7,-59.019,-3.093,10148.7
177.4,-58.11,-71.7,-59.119,-3.098,10152.2
177.3,-58.13,-71.7,-59.219,-3.104,10155.7
177.2,-58.15,-71.7,-59.418,-3.114,10159.2
177.1,-58.18,-71.8,-59.518,-3.119,10162.6
177.0,-58.2,-71.8,-59.618,-3.124,10166.1
176.9,-58.22,-71.8,-59.764,-2.087,10169.6
176.8,-58.24,-71.8,-59.963,-2.094,10173.1
176.7,-58.26,-71.9,-60.063,-2.097,10176.6
176.6,-58.29,-71.9,-60.163,-2.101,10180.1
176.5,-58.32,-71.9,-60.363,-2.108,10187.1
176.4,-58.34,-71.9,-60.563,-2.115,10190.6
176.3,-58.36,-72.0,-60.663,-2.118,10194.1
176.2,-58.38,-72.0,-60.763,-2.122,10197.6
176.1,-58.4,-72.0,-60.563,-2.115,10201.1
176.0,-58.42,-72.0,-60.363,-2.108,10204.5
175.9,-58.44,-72.0,-60.217,-3.156,10208.0
175.8,-58.46,-72.1,-60.018,-3.145,10211.5
175.7,-58.48,-72.1,-59.818,-3.135,10215.0
175.6,-58.5,-72.1,-59.618,-3.124,10218.5
175.5,-58.52,-72.1,-59.355,-4.151,10222.0
175.4,-58.54,-72.1,-59.156,-4.137,10225.5
175.3,-58.56,-72.2,-59.056,-4.13,10228.9
175.2,-58.58,-72.2,-58.856,-4.116,10232.4
175.1,-58.61,-72.2,-58.576,-5.125,10235.9
175.0,-58.64,-72.2,-58.377,-5.107,10239.4
174.9,-58.67,-72.3,-58.277,-5.099,10242.9
174.8,-58.69,-72.3,-57.981,-6.094,10246.4
174.7,-58.72,-72.3,-57.782,-6.073,10249.9
174.6,-58.75,-72.3,-57.583,-6.052,10253.3
174.5,-58.78,-72.4,-57.483,-6.042,10256.8
174.4,-58.81,-72.4,-57.171,-7.02,10260.3
174.3,-58.83,-72.4,-57.171,-7.02,10263.8
174.2,-58.86,-72.4,-57.369,-7.044,10267.3
174.1,-58.89,-72.5,-57.682,-6.063,10270.8
174.0,-58.92,-72.5,-57.881,-6.084,10274.2
173.9,-58.94,-72.5,-58.18,-6.115,10277.7
173.8,-58.97,-72.5,-58.378,-6.136,10281.2
173.7,-59.0,-72.6,-58.676,-5.133,10284.7
173.6,-59.03,-72.6,-58.975,-5.16,10288.2
173.5,-59.09,-72.6,-59.373,-5.194,10295.1
173.4,-59.12,-72.7,-59.672,-5.221,10298.6
173.3,-59.15,-72.7,-59.954,-4.192,10302.1
173.2,-59.17,-72.7,-60.253,-4.213,10305.6
173.1,-59.2,-72.8,-60.452,-4.227,10309.1
173.0,-59.23,-72.8,-60.652,-4.241,10312.6
172.9,-59.26,-72.8,-60.951,-4.262,10315.9
172.8,-59.29,-72.9,-61.216,-3.208,10319.2
172.7,-59.32,-72.9,-61.516,-3.224,10322.5
172.6,-59.35,-72.9,-61.715,-3.234,10325.8
172.5,-59.38,-73.0,-61.915,-3.245,10329.1
172.4,-59.41,-73.0,-62.215,-3.261,10332.3
172.3,-59.44,-73.0,-62.462,-2.181,10335.6
172.2,-59.49,-73.1,-62.762,-2.192,10342.2
172.1,-59.52,-73.1,-62.862,-2.195,10345.5
172.0,-59.55,-73.1,-62.962,-2.199,10348.7
171.9,-59.58,-73.2,-63.062,-2.202,10352.0
171.8,-59.61,-73.2,-63.162,-2.206,10355.3
171.7,-59.63,-73.2,-63.261,-2.209,10358.6
171.6,-59.66,-73.2,-63.261,-2.209,10361.9
171.5,-59.69,-73.2,-63.361,-2.213,10365.1
171.4,-59.72,-73.3,-63.461,-2.216,10368.4
171.3,-59.77,-73.3,-63.661,-2.223,10375.0
171.2,-59.8,-73.3,-63.761,-2.227,10378.2
171.1,-59.83,-73.3,-63.861,-2.23,10381.5
171.0,-59.86,-73.4,-63.961,-2.234,10384.8
170.9,-59.89,-73.4,-64.061,-2.237,10388.1
170.8,-59.91,-73.4,-64.161,-2.241,10391.4
170.7,-59.94,-73.4,-64.261,-2.244,10394.6
170.6,-59.96,-73.4,-64.261,-2.244,10397.9
170.5,-60.01,-73.5,-64.461,-2.251,10404.5
170.4,-60.04,-73.5,-64.59,-1.127,10407.7
170.3,-60.06,-73.5,-64.59,-1.127,10410.6
170.2,-60.09,-73.5,-64.59,-1.127,10413.6
170.1,-60.11,-73.5,-64.59,-1.127,10416.6
170.0,-60.14,-73.5,-64.59,-1.127,10419.5
169.9,-60.19,-73.6,-64.59,-1.127,10425.5
169.8,-60.21,-73.6,-64.59,-1.127,10428.4
169.7,-60.24,-73.6,-64.59,-1.127,10431.4
169.6,-60.26,-73.6,-64.69,-1.129,10434.4
169.5,-60.26,-73.6,-64.69,-1.129,10440.3
169.4,-60.27,-73.6,-64.69,-1.129,10443.3
169.3,-60.27,-73.6,-64.69,-1.129,10446.2
169.2,-60.27,-73.6,-64.69,-1.129,10449.2
169.1,-60.28,-73.5,-64.69,-1.129,10455.1
169.0,-60.28,-73.5,-64.69,-1.129,10458.1
168.9,-60.29,-73.5,-64.69,-1.129,10461.1
168.8,-60.29,-73.5,-64.79,-1.131,10464.0
168.7,-60.3,-73.5,-64.8,-0.0,10470.0
168.6,-60.3,-73.4,-64.8,-0.0,10472.9
168.5,-60.31,-73.4,-64.8,-0.0,10475.9
168.4,-60.31,-73.4,-64.8,-0.0,10478.9
168.3,-60.34,-73.4,-64.8,-0.0,10484.8
168.2,-60.35,-73.4,-64.8,-0.0,10487.8
168.1,-60.37,-73.4,-64.8,-0.0,10490.7
168.0,-60.4,-73.4,-64.7,-0.0,10496.5
167.9,-60.41,-73.4,-64.7,-0.0,10499.0
167.8,-60.43,-73.4,-64.7,-0.0,10501.5
167.7,-60.45,-73.3,-64.7,-0.0,10506.6
167.6,-60.47,-73.3,-64.7,-0.0,10509.1
167.5,-60.5,-73.4,-64.69,1.129,10514.2
167.4,-60.51,-73.4,-64.69,1.129,10516.7
167.3,-60.54,-73.4,-64.69,1.129,10521.8
167.2,-60.55,-73.5,-64.69,1.129,10524.3
167.1,-60.57,-73.5,-64.69,1.129,10529.4
167.0,-60.58,-73.5,-64.59,1.127,10531.9
166.9,-60.6,-73.5,-64.59,1.127,10537.0
166.8,-60.61,-73.6,-64.49,1.126,10539.5
166.7,-60.62,-73.6,-64.49,1.126,10542.1
166.6,-60.64,-73.6,-64.361,2.248,10547.1
166.5,-60.65,-73.6,-64.361,2.248,10549.7
166.4,-60.67,-73.7,-64.261,2.244,10554.7
166.3,-60.68,-73.7,-64.261,2.244,10557.3
166.2,-60.71,-73.7,-64.161,2.241,10562.3
166.1,-60.73,-73.7,-64.161,2.241,10564.9
166.0,-60.76,-73.8,-64.061,2.237,10569.9
165.9,-60.78,-73.8,-64.061,2.237,10572.5
165.8,-60.82,-73.8,-63.912,3.35,10577.2
165.7,-60.86,-73.9,-63.912,3.35,10581.5
165.6,-60.87,-73.9,-63.912,3.35,10583.7
165.5,-60.91,-73.9,-63.812,3.344,10588.1
165.4,-60.95,-74.0,-63.812,3.344,10592.5
165.3,-60.96,-74.0,-63.713,3.339,10596.8
165.2,-60.96,-74.0,-63.713,3.339,10599.0
165.1,-60.97,-74.0,-63.713,3.339,10603.4
165.0,-60.98,-74.0,-63.613,3.334,10607.7
164.9,-60.98,-74.1,-63.613,3.334,10609.9
164.8,-60.99,-74.1,-63.613,3.334,10614.3
164.7,-60.99,-74.1,-63.445,4.437,10618.7
164.6,-61.0,-74.1,-63.345,4.43,10623.0
164.5,-61.0,-74.1,-63.146,4.416,10625.2
164.4,-61.01,-74.2,-62.814,3.292,10629.6
164.3,-61.02,-74.2,-62.414,3.271,10633.9
164.2,-61.03,-74.2,-62.115,3.255,10638.3
164.1,-61.04,-74.2,-61.915,3.245,10640.5
164.0,-61.05,-74.2,-61.516,3.224,10644.6
163.9,-61.06,-74.2,-61.116,3.203,10648.2
163.8,-61.07,-74.2,-60.763,2.122,10651.9
163.7,-61.08,-74.3,-60.463,2.111,10655.5
163.6,-61.09,-74.3,-60.063,2.097,10659.2
163.5,-61.13,-74.3,-59.564,2.08,10664.7
163.4,-61.15,-74.3,-59.963,2.094,10668.3
163.3,-61.18,-74.4,-60.217,3.156,10672.0
163.2,-61.2,-74.4,-60.617,3.177,10675.6
163.1,-61.23,-74.5,-60.916,3.192,10679.3
163.0,-61.26,-74.6,-61.25,4.283,10682.9
162.9,-61.28,-74.6,-61.649,4.311,10686.6
162.8,-61.27,-74.6,-61.949,4.332,10690.2
162.7,-61.24,-74.6,-62.262,5.447,10693.9
162.6,-61.21,-74.6,-62.561,5.473,10697.4
162.5,-61.16,-74.6,-62.86,5.5,10702.4
162.4,-61.13,-74.6,-62.76,5.491,10705.7
162.3,-61.1,-74.6,-62.661,5.482,10709.0
162.2,-61.06,-74.6,-62.547,4.374,10713.9
162.1,-61.03,-74.6,-62.547,4.374,10717.2
162.0,-61.0,-74.6,-62.448,4.367,10720.5
161.9,-60.95,-74.6,-62.314,3.266,10725.4
161.8,-60.92,-74.6,-62.215,3.261,10728.7
161.7,-60.89,-74.6,-62.162,2.171,10732.0
161.6,-60.84,-74.6,-62.162,2.171,10737.0
161.5,-60.81,-74.6,-62.162,2.171,10740.2
161.4,-60.77,-74.5,-62.062,2.167,10743.5
161.3,-60.72,-74.5,-62.091,1.084,10748.7
161.2,-60.68,-74.5,-62.091,1.084,10752.2
161.1,-60.65,-74.5,-61.991,1.082,10755.7
161.0,-60.61,-74.5,-61.991,1.082,10759.3
160.9,-60.56,-74.5,-61.991,1.082,10764.5
160.8,-60.51,-74.5,-61.891,1.08,10768.1
160.7,-60.46,-74.4,-61.1,-0.0,10771.6
160.6,-60.42,-74.4,-59.291,1.035,10775.1
160.5,-60.37,-74.4,-57.391,1.002,10778.6
160.4,-60.32,-74.4,-55.592,0.97,10782.1
160.3,-60.25,-74.3,-52.792,0.921,10787.8
160.2,-60.2,-74.3,-50.992,0.89,10791.9
160.1,-60.17,-74.3,-49.07,1.714,10795.9
160.0,-60.17,-74.3,-48.171,1.682,10798.0
159.9,-60.15,-74.3,-46.272,1.616,10802.1
159.8,-60.14,-74.3,-44.473,1.553,10806.1
159.7,-60.12,-74.3,-42.574,1.487,10810.2
159.6,-60.11,-74.3,-41.874,1.462,10814.3
159.5,-60.09,-74.4,-42.394,0.74,10818.4
159.4,-60.08,-74.4,-42.893,-0.749,10822.5
159.3,-60.08,-74.4,-43.374,-1.515,10826.5
159.2,-60.07,-74.4,-43.84,-2.298,10830.6
159.1,-60.06,-74.4,-44.292,-3.097,10834.7
159.0,-60.06,-74.4,-44.829,-3.922,10838.8
158.9,-60.05,-74.5,-45.35,-4.766,10842.9
158.8,-60.05,-74.5,-45.856,-5.63,10847.0
158.7,-60.04,-74.5,-46.047,-6.472,10849.0
158.6,-60.04,-74.5,-46.52,-7.368,10853.1
158.5,-60.03,-74.5,-46.975,-8.283,10857.2
158.4,-60.03,-74.6,-47.413,-9.216,10861.2
158.3,-60.02,-74.6,-47.929,-10.188,10865.3
158.2,-60.02,-74.6,-48.426,-11.18,10869.4
158.1,-60.01,-74.7,-49.011,-11.315,10873.5
158.0,-60.01,-74.7,-49.592,-10.541,10877.6
157.9,-60.0,-74.8,-50.259,-9.769,10881.6
157.8,-60.0,-74.8,-50.915,-8.978,10885.7
157.7,-59.99,-74.9,-51.308,-9.047,10890.5
157.6,-59.99,-74.9,-51.755,-8.197,10892.9
157.5,-59.96,-74.9,-52.385,-7.362,10897.7
157.4,-59.94,-75.0,-52.88,-7.432,10902.6
157.3,-59.93,-75.0,-53.2,-6.532,10905.0
157.2,-59.9,-75.0,-53.903,-5.665,10909.9
157.1,-59.88,-75.0,-54.4,-5.718,10914.7
157.0,-59.87,-75.0,-54.791,-4.794,10917.1
156.9,-59.84,-75.0,-55.365,-3.871,10922.0
156.8,-59.83,-75.0,-55.564,-3.885,10924.4
156.7,-59.8,-75.0,-55.864,-3.906,10929.2
156.6,-59.78,-75.0,-56.123,-2.941,10934.1
156.5,-59.79,-75.0,-56.323,-2.952,10936.5
156.4,-59.81,-75.1,-56.522,-2.962,10941.4
156.3,-59.83,-75.1,-56.822,-2.978,10946.2
156.2,-59.85,-75.2,-56.965,-1.989,10948.6
156.1,-59.87,-75.2,-57.165,-1.996,10953.5
156.0,-59.89,-75.2,-57.465,-2.007,10958.3
155.9,-59.91,-75.3,-57.591,-1.005,10960.7
155.8,-59.93,-75.3,-57.891,-1.01,10966.2
155.7,-59.94,-75.3,-57.991,-1.012,10969.0
155.6,-59.97,-75.4,-58.191,-1.016,10974.5
155.5,-59.99,-75.4,-58.091,-1.014,10977.3
155.4,-60.03,-75.5,-57.791,-1.009,10982.9
155.3,-60.06,-75.5,-57.691,-1.007,10985.6
155.2,-60.1,-75.6,-57.391,-1.002,10991.2
155.1,-60.13,-75.6,-57.291,-1.0,10994.0
155.0,-60.15,-75.7,-57.091,-0.997,10996.7
154.9,-60.2,-75.7,-56.891,-0.993,11002.3
154.8,-60.22,-75.8,-56.691,-0.99,11005.1
154.7,-60.27,-75.9,-56.491,-0.986,11010.6
154.6,-60.29,-75.9,-56.391,-0.984,11013.4
154.5,-60.34,-76.0,-56.091,-0.979,11018.9
154.4,-60.36,-76.0,-55.991,-0.977,11021.7
154.3,-60.4,-76.1,-55.692,-0.972,11027.2
154.2,-60.41,-76.1,-55.592,-0.97,11030.0
154.1,-60.45,-76.2,-55.292,-0.965,11035.6
154.0,-60.46,-76.2,-55.292,-0.965,11038.3
153.9,-60.5,-76.2,-55.092,-0.962,11044.0
153.8,-60.52,-76.3,-54.992,-0.96,11047.0
153.7,-60.53,-76.3,-54.892,-0.958,11049.9
153.6,-60.57,-76.4,-54.692,-0.955,11055.8
153.5,-60.58,-76.4,-54.592,-0.953,11058.7
153.4,-60.6,-76.4,-54.492,-0.951,11061.7
153.3,-60.63,-76.4,-54.292,-0.948,11067.5
153.2,-60.64,-76.4,-54.192,-0.946,11070.5
153.1,-60.66,-76.5,-53.992,-0.942,11076.4
153.0,-60.67,-76.5,-53.892,-0.941,11079.3
152.9,-60.68,-76.5,-53.792,-0.939,11082.3
152.8,-60.7,-76.5,-53.592,-0.935,11088.1
152.7,-60.71,-76.5,-53.492,-0.934,11091.1
152.6,-60.72,-76.5,-53.092,-0.927,11097.0
152.5,-60.73,-76.6,-52.892,-0.923,11099.9
152.4,-60.74,-76.6,-52.692,-0.92,11102.8
152.3,-60.76,-76.6,-52.268,-1.825,11108.7
152.2,-60.77,-76.6,-52.068,-1.818,11111.7
152.1,-60.8,-76.6,-51.569,-1.801,11117.5
152.0,-60.82,-76.7,-51.369,-1.794,11120.5
151.9,-60.84,-76.7,-51.169,-1.787,11123.4
151.8,-60.88,-76.7,-50.769,-1.773,11129.3
151.7,-60.9,-76.8,-50.569,-1.766,11132.3
151.6,-60.92,-76.8,-50.369,-1.759,11135.3
151.5,-60.97,-76.9,-49.931,-2.617,11141.2
151.4,-60.99,-76.9,-49.732,-2.606,11144.2
